LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,FullBath,HalfBath,GarageCars,Neighborhood,KitchenQual,SalePrice,BathsTotal,Age
6883.881299138819,2,7,2023,1583.2465635575622,3,0,2,LuxuryEstate,TA,728976.2354890724,3.0,1
3819.201845114308,10,6,2010,2271.3681836398882,1,1,3,Downtown,Gd,831241.6937759537,1.5,14
8821.86475949254,9,5,2007,1621.7375385683852,3,0,0,Downtown,Ex,876358.2164480318,3.0,17
5802.823735431477,10,8,1980,1297.9214202603487,3,1,3,Rural,Gd,427365.8549603624,3.5,44
6037.699245889696,7,3,1961,1500.8974364390535,3,0,1,LuxuryEstate,Fa,661173.2874251716,3.0,63
7416.428846513114,4,6,1995,1558.8537092304791,1,0,2,Rural,TA,331538.4496527128,1.0,29
6466.432262527003,3,5,1980,664.1193633359164,3,0,2,LuxuryEstate,Ex,734372.4310179617,3.0,44
7906.27326782649,10,8,1981,2855.1658221674465,3,1,3,Rural,Ex,776816.050344795,3.5,43
6574.248330403649,3,4,1981,1759.9355090509557,2,0,1,Suburbs,Fa,350935.08023847843,2.0,43
4775.125250719124,9,8,2002,1605.0041540112945,2,0,0,LuxuryEstate,TA,910826.3546023555,2.0,22
6723.007050412203,5,10,2010,1807.5819921392902,3,1,3,Downtown,Ex,802714.959053122,3.5,14
3712.5475853586763,3,2,1995,1854.7054902933025,2,1,2,LuxuryEstate,Gd,818324.9133073287,2.5,29
6217.119411553046,5,9,2023,1429.7232572487842,3,0,1,Rural,Fa,303366.4806946107,3.0,1
5933.540018711078,2,9,1956,1184.3794318796497,2,1,2,Rural,Ex,273324.54590387293,2.5,68
5583.766285454921,4,10,1953,1799.725343160852,1,0,2,Rural,Fa,217819.59269743276,1.0,71
5742.924977122138,10,10,2001,1692.8554202657263,1,0,2,Rural,TA,480609.4532814312,1.0,23
2236.301909004722,2,6,1980,1095.054950455296,3,1,2,Rural,TA,233353.6404929737,3.5,44
4902.550184518077,2,4,1985,2209.517805683632,3,1,0,Rural,TA,335646.6641400096,3.5,39
6185.68980228223,8,4,2003,1646.6760181614916,1,0,1,Downtown,Gd,603759.3199283081,1.0,21
6319.712783994801,1,6,2003,1864.9096811338154,1,1,3,Rural,Ex,408931.8415356934,1.5,21
3944.6497181480836,7,5,1966,2195.960443839959,2,0,1,Downtown,TA,552741.4336005565,2.0,58
8531.415681729402,5,6,1979,1510.9444105824173,3,1,1,LuxuryEstate,Gd,852405.7914608422,3.5,45
4267.650303570998,8,7,1971,1658.4760034920578,1,1,1,Suburbs,TA,433052.2626066406,1.5,53
7938.914401053474,1,7,1992,1905.013619253058,1,1,3,Downtown,TA,480122.0831569818,1.5,32
6854.38872374337,7,9,1976,1137.5694580999739,3,1,1,LuxuryEstate,Ex,968982.6094789384,3.5,48
4707.545380312394,5,8,1986,1527.0258314230005,2,1,3,Suburbs,Gd,469422.3063589111,2.5,38
9550.621785219024,4,6,1995,1562.774293325574,2,0,3,Downtown,TA,535036.0690137671,2.0,29
3612.72633648704,7,6,1984,1021.9707241583028,2,0,0,Downtown,Gd,478631.2593696359,2.0,40
7838.308347220003,10,5,1953,2658.8183943369395,2,0,2,LuxuryEstate,Gd,1268557.0711361237,2.0,71
8001.164636085957,2,1,1975,796.3532782537987,1,1,3,Rural,TA,175441.10964097903,1.5,49
4658.759581846711,1,9,1968,850.9480481564211,3,0,2,Downtown,TA,314956.7946232411,3.0,56
8784.930600128657,1,9,1994,2157.1132878517897,3,0,1,Downtown,Fa,478454.0744808729,3.0,30
5499.906970802094,1,9,1975,1856.6331253982712,1,1,2,LuxuryEstate,Ex,854440.2198325263,1.5,49
6577.387258559714,5,8,1971,987.0175912596111,1,1,2,Rural,TA,329294.97964288347,1.5,53
6520.643677542442,10,10,2007,1803.6445075508464,1,1,2,Suburbs,Fa,551717.1191298233,1.5,17
5731.382517058904,7,3,2012,2233.925222498655,3,0,1,Rural,Ex,623813.8045049425,3.0,12
7621.616546319564,2,1,1977,1484.8684712015072,3,0,1,Rural,TA,303537.80397346604,3.0,47
7586.977441104425,10,8,2014,2799.411450037291,3,1,3,LuxuryEstate,Gd,1479947.8956897971,3.5,10
2502.9360535236383,8,7,1993,637.9690945659822,2,0,3,Rural,Ex,395217.6423539257,2.0,31
8608.680485756306,4,5,1992,1846.9117269295512,1,0,0,LuxuryEstate,Gd,851923.1675395803,1.0,32
2675.0160239286515,3,10,1986,2083.2641681105015,1,1,1,Suburbs,Fa,373260.17127172777,1.5,38
8065.092408683315,10,7,2015,1945.6719508026233,1,0,0,Downtown,TA,718954.995639653,1.0,9
8253.410273655167,8,10,1966,1397.8221366771759,3,1,1,Downtown,Fa,524885.2956305967,3.5,58
3818.0671395696036,2,4,1989,1354.7792589944254,1,0,2,LuxuryEstate,TA,525200.1375378266,1.0,35
5178.37142409083,3,9,1987,1722.0725855436287,1,1,0,LuxuryEstate,TA,652777.1235253168,1.5,37
3788.5906630281283,3,10,2010,1907.8772433260347,2,0,0,Rural,Gd,375739.88922845654,2.0,14
5570.157939422529,10,2,1958,1801.2367181411817,3,0,0,Rural,Fa,389470.1699523276,3.0,66
5383.931431628517,1,9,2010,2020.0289453966948,1,1,1,Downtown,Gd,517744.0346026576,1.5,14
7559.32106453868,6,9,1965,990.5650214666324,3,1,3,Downtown,Gd,530120.2399110574,3.5,59
8620.617492239217,2,5,1951,1386.1145104381826,3,1,0,Downtown,Gd,452288.4469026611,3.5,73
8791.367621579913,1,1,2021,1029.9920339381229,3,1,3,LuxuryEstate,Fa,640571.741604563,3.5,3
4875.663946843396,2,7,1992,1306.943611956929,2,0,1,Suburbs,TA,326525.3031508459,2.0,32
5581.556252510944,6,10,1991,2007.6104459071526,3,1,0,Suburbs,TA,471100.3101064373,3.5,33
2633.1236155580996,4,10,2006,1553.9919603626145,3,1,1,LuxuryEstate,Fa,643182.3987153131,3.5,18
4388.259867007622,6,4,2016,2803.4295815748847,3,1,3,Rural,TA,490104.9943653543,3.5,8
7929.703266194915,9,9,1979,1596.7031835948585,1,1,3,Suburbs,Fa,461358.5529764085,1.5,45
9231.165647096463,10,6,1962,1529.8459402898682,2,1,0,Rural,Fa,372401.48829679313,2.5,62
3531.302256240156,10,3,1968,1553.091459720108,1,0,3,Downtown,TA,601059.1139007636,1.0,56
4815.071481694212,8,6,1956,1181.095653570032,2,1,2,Downtown,Ex,651622.7795534582,2.5,68
5947.188486082146,1,10,1958,1471.0816938112032,2,1,2,Rural,Gd,290351.59601072513,2.5,66
6560.322317639214,8,6,2003,2063.8940135558228,3,1,0,Downtown,Fa,587609.0262920792,3.5,21
4380.7929601567075,9,5,2010,1556.985334063886,3,0,1,LuxuryEstate,Fa,862220.8420074049,3.0,14
6848.122088928179,6,2,1951,1103.2701350582643,1,0,1,Rural,Ex,334304.35338046716,1.0,73
5052.321305858168,10,10,1999,1037.4576897606823,2,0,1,Rural,Fa,376363.39626943064,2.0,25
5971.0954582434415,5,10,1980,1274.8990541670782,3,1,2,Rural,Fa,289045.7879007234,3.5,44
7092.5684960073995,6,2,1982,1536.9317172054402,3,1,3,Suburbs,TA,453313.29293157515,3.5,42
6012.844539621876,6,7,1960,2096.793267738131,3,0,2,Rural,TA,380876.5931769548,3.0,64
5127.228218946862,9,2,1982,829.7556793167817,3,0,3,Rural,Ex,498718.7253164767,3.0,42
5780.780392148338,4,6,1956,1340.086861055622,1,1,2,Rural,Fa,221035.2712885453,1.5,68
5823.274081589329,2,5,1980,1572.1550097175395,1,1,1,Suburbs,Gd,377596.2055993552,1.5,44
5259.977940235744,9,4,1997,583.1471161852827,3,1,1,Downtown,TA,516888.1824157429,3.5,27
5482.407874665795,2,7,1996,1083.2008585167969,3,0,1,Suburbs,Gd,366748.2547354134,3.0,28
9197.294341009434,10,8,2002,1160.0557301319068,3,1,0,LuxuryEstate,Gd,1103586.1636861898,3.5,22
7121.838895882477,9,4,1968,1102.014813074751,3,1,0,Rural,Ex,484163.3737401394,3.5,56
5409.03936394168,2,1,1955,1595.9447725108237,3,0,3,LuxuryEstate,Ex,846269.0635321041,3.0,69
7393.908809021472,8,1,1998,1419.7201952491014,2,0,0,Suburbs,Fa,406429.85722869023,2.0,26
5332.361020487981,9,1,2022,1222.3569486994818,2,0,2,Downtown,Ex,769104.41385023,2.0,2
8346.249275173283,10,1,1999,1713.9813132763175,2,1,2,Downtown,TA,705403.6376054982,2.5,25
6739.284384396188,9,5,1961,2361.537358823125,2,0,3,Rural,Fa,400700.2867989138,2.0,63
5785.395711991542,10,4,1972,2319.628258370876,3,0,3,Downtown,Fa,701828.5913514164,3.0,52
6895.433851620555,9,9,2003,538.6141139688318,2,1,1,Suburbs,Gd,452930.1311870883,2.5,21
2858.2476958630014,2,3,2018,1788.5360919175698,2,1,0,Suburbs,Gd,400971.7878705551,2.5,6
3746.4650621803894,4,7,2008,1410.9883549680808,1,0,1,Downtown,Gd,470489.587742782,1.0,16
3612.149987201889,7,8,1985,1577.5776714326782,2,1,0,Rural,Fa,307766.25346197834,2.5,39
6285.886189527413,2,6,1952,1300.8584832287256,2,0,0,Rural,Ex,289671.31902762287,2.0,72
9465.029998970183,1,10,2007,1558.7943149436012,3,1,3,Suburbs,Ex,581707.1255643826,3.5,17
10462.600292385265,3,1,2004,1575.7036980360094,2,1,1,Downtown,Ex,672469.248049579,2.5,20
7276.102202881514,4,8,2006,1210.5241213255385,2,0,1,Suburbs,Fa,333747.2716342684,2.0,18
7001.688949888914,8,10,1966,1051.8162260874096,3,0,0,Suburbs,Fa,373061.9665237755,3.0,58
2397.884531694522,6,3,1988,1275.652158690258,2,0,0,LuxuryEstate,Fa,600439.9278164123,2.0,36
4914.652400531957,2,8,2017,1617.129632228383,3,1,3,Suburbs,Fa,394059.7565839681,3.5,7
4424.432496183523,9,4,2004,1799.498170842132,2,0,2,Rural,Fa,439992.80062339775,2.0,20
4758.304803497768,2,8,1994,1926.6744886700733,1,1,1,Downtown,Ex,577011.5125086866,1.5,30
5663.712362830421,5,1,1950,1252.9049884665437,1,1,1,Downtown,Fa,335722.5003351923,1.5,74
5055.818844605746,4,3,1970,1641.9222836513684,2,0,3,LuxuryEstate,Ex,858463.4600326617,2.0,54
2041.4003792484245,7,6,1970,1981.251295976649,1,1,3,LuxuryEstate,Fa,695862.0600502501,1.5,54
7495.820512235067,8,9,2001,2082.797447572064,3,1,1,Rural,Ex,637845.7308479894,3.5,23
3854.513948520387,5,2,1992,1470.5835729342389,2,0,1,LuxuryEstate,TA,653045.6084046948,2.0,32
6478.493728222299,10,1,2001,1389.5341375301937,3,1,0,Suburbs,TA,593623.9770381316,3.5,23
10148.165339499947,5,10,2016,1595.5621169181961,1,1,2,Suburbs,Ex,588781.979399267,1.5,8
4161.230816827153,2,3,1993,925.1462635512971,3,0,1,Rural,TA,212232.1669372555,3.0,31
1000.0,8,4,1981,1403.195244482246,1,0,3,Downtown,TA,480758.80491740105,1.0,43
5427.991556239778,2,5,1959,1872.293199236565,1,1,0,Rural,Ex,342974.606471913,1.5,65
8201.919269997143,10,3,2013,1820.9735647218506,1,1,0,LuxuryEstate,Fa,988220.5555078962,1.5,11
9916.694908441188,6,10,2018,1364.8661978180555,3,1,3,Downtown,Fa,560521.2627192402,3.5,6
3540.9008110951663,8,2,2017,1608.8591005435833,1,1,3,Downtown,Ex,759653.767191003,1.5,7
6993.398446473044,6,2,1977,1087.6748298546563,2,0,0,Downtown,Gd,470819.6209038967,2.0,47
5069.379086439893,4,7,2002,1851.7460741125124,1,1,3,LuxuryEstate,Gd,831888.1701900935,1.5,22
5788.103291391729,4,9,2000,1461.0892819317635,2,1,0,Suburbs,TA,357196.886400579,2.5,24
11288.68669403407,6,10,2002,1362.024274151931,2,1,3,Suburbs,Gd,524638.9650590548,2.5,22
2994.0593432096935,4,2,1953,1319.1380819533067,2,1,0,LuxuryEstate,TA,529695.6007580379,2.5,71
6507.479322989147,8,7,1966,1468.553066550071,2,0,1,LuxuryEstate,Fa,691513.4632549929,2.0,58
6935.386343530867,9,7,2016,1276.0611775340208,3,1,1,Rural,Ex,592345.5543851603,3.5,8
8171.572649878694,1,7,2023,1829.0715180012817,2,0,3,Rural,Fa,319388.58786317427,2.0,1
6195.966306941791,4,3,1996,1302.3582259919096,1,0,2,Suburbs,Ex,448253.9592413483,1.0,28
6616.101079008205,4,7,2005,2296.4820480136905,2,0,1,LuxuryEstate,Gd,957887.4326850186,2.0,19
5216.702865156418,2,1,1972,2232.6052517406906,1,0,0,Rural,Fa,296772.1704373983,1.0,52
6538.253882490215,6,10,1967,1054.2282550727477,3,0,2,LuxuryEstate,Fa,637637.3390502058,3.0,57
5313.6154490051795,3,1,1950,1534.8521347146402,2,1,0,LuxuryEstate,TA,568255.5033179262,2.5,74
7243.143779712102,7,5,1984,1174.6716893319026,1,0,0,Suburbs,Ex,527955.4585438414,1.0,40
5260.779327912732,5,2,2013,1336.6762184056943,3,0,1,Suburbs,Gd,411473.00508878916,3.0,11
6754.200787804373,4,9,2007,2501.2137338223984,3,0,3,LuxuryEstate,Fa,858148.0668118963,3.0,17
5941.474372630043,5,7,2008,1346.2142914421004,1,1,3,Downtown,Ex,614413.0284774995,1.5,16
8252.100501544337,8,4,1950,1680.1130185387144,2,0,0,Downtown,Gd,632395.4196917991,2.0,74
5897.212552823027,3,4,1952,1770.6606470041393,3,1,1,LuxuryEstate,Fa,588552.307791926,3.5,72
2453.935063586237,7,2,2016,999.6853137583796,1,0,0,Suburbs,Ex,477768.37775085156,1.0,8
8523.843001427984,6,5,1986,1072.4522627953975,2,0,2,Downtown,TA,494297.5264023562,2.0,38
4188.535398274762,1,4,1978,896.9888142959405,3,1,0,Suburbs,Fa,219979.67314783388,3.5,46
4692.46732270236,7,1,1982,1057.0146330511116,1,1,1,Downtown,Ex,554737.6087906044,1.5,42
4808.677411913016,7,8,2010,500.0,3,1,0,LuxuryEstate,Gd,738848.1665721724,3.5,14
8748.876186341635,1,3,1953,1772.291200396814,3,0,1,Rural,Gd,315562.0831010378,3.0,71
1728.6515720426087,9,6,1963,2527.096920628035,1,1,3,Rural,TA,440894.31843049335,1.5,61
12275.497067319988,6,4,1982,1573.9103695182635,3,1,1,Suburbs,Fa,430880.5811359947,3.5,42
8112.1136181321035,2,9,1971,791.8655703296963,1,1,2,Suburbs,TA,277528.64947597345,1.5,53
6446.477828258319,5,7,1997,1178.6118085500261,2,1,1,Downtown,Ex,588485.2573752344,2.5,27
5890.211998767427,4,9,1952,1270.5615774875016,1,1,2,LuxuryEstate,Gd,606970.0597121705,1.5,72
6571.108149715314,7,10,1972,991.2076113933122,2,0,2,Downtown,TA,448589.2720841036,2.0,52
7042.244856758676,8,3,2017,1930.0913191975783,3,1,0,LuxuryEstate,Fa,912814.6271250471,3.5,7
7290.431171900114,1,1,1970,1905.1300221876668,1,0,2,LuxuryEstate,Ex,851051.7664385532,1.0,54
7111.208932006897,5,5,1992,922.2741030911702,1,1,1,Suburbs,Fa,287842.39855229395,1.5,32
6179.161362510497,3,3,1975,1862.5405222237541,1,1,3,Rural,TA,295255.4698039449,1.5,49
5605.323159385348,1,6,1990,2263.4063317886325,1,0,1,Rural,Gd,352548.4400733644,1.0,34
5697.453432692977,3,8,1987,2451.2791026147797,2,0,3,Suburbs,Gd,537086.7217352454,2.0,37
5610.183439294638,6,4,1960,2932.6060115429814,2,0,2,Rural,TA,456820.52116404095,2.0,64
8267.540193734128,7,5,1978,1049.0036752784013,3,0,0,Suburbs,Fa,355449.83079878765,3.0,46
7187.113444561724,8,5,2009,2912.1102131976013,3,1,2,Downtown,Fa,769394.9440932318,3.5,15
1000.0,4,4,2016,1322.896805745606,3,0,2,LuxuryEstate,Fa,558715.1853166522,3.0,8
7311.801553059522,3,4,2014,1203.7672723097428,3,1,3,Rural,Fa,315067.18525488744,3.5,10
6389.472389437549,5,4,2010,1663.5361874389228,1,1,1,Rural,Gd,357144.6124413669,1.5,14
5962.582487108205,9,4,1968,1208.969332953494,2,1,0,Downtown,Fa,465906.1134223458,2.5,56
5222.963093822228,6,4,1995,1699.522070323263,2,0,0,Downtown,TA,490523.0824289705,2.0,29
8248.225439972026,9,5,1998,839.9614061313491,2,0,0,Rural,TA,366133.76201730175,2.0,26
7895.052924245716,6,2,1971,1380.623698968283,2,0,0,Rural,TA,324409.76273210056,2.0,53
4454.244664352782,2,2,2006,2142.7911171808396,3,1,1,Suburbs,TA,447218.91911970824,3.5,18
6814.1045742490705,5,9,1963,1471.469354284422,1,0,0,Suburbs,Fa,294129.48274688184,1.0,61
4056.686530917428,9,2,1993,1570.7978933699414,2,0,3,Rural,Gd,432215.8703384029,2.0,31
3240.763670422139,8,6,1965,1737.6293023586559,1,1,3,Suburbs,Ex,569488.9631548423,1.5,59
4746.56555082007,7,2,1961,2085.33081465883,1,0,0,Downtown,Fa,463251.5478843001,1.0,63
7724.786944765518,1,5,2004,672.3876439052835,1,1,0,LuxuryEstate,Ex,634585.611097532,1.5,20
7906.2500907521735,4,4,2000,1792.2620259187174,1,0,1,Suburbs,Gd,440014.06460793695,1.0,24
7026.170840194586,7,7,1988,1365.9304303791184,2,0,1,LuxuryEstate,Fa,712286.7712138344,2.0,36
7450.1915736959945,7,7,1982,1583.3189476559194,2,0,0,Suburbs,Ex,625485.3298200238,2.0,42
7032.356574229917,6,6,1982,2029.9750848811882,2,0,1,Rural,Gd,403788.23608606483,2.0,42
4717.036809554095,8,10,1978,902.9066742940779,3,0,2,Suburbs,Ex,528829.1097583628,3.0,46
6863.845089347881,6,5,2018,993.6777792784553,2,1,0,LuxuryEstate,TA,723104.4432848713,2.5,6
7600.819050455364,10,1,2019,532.2850201430969,3,0,1,LuxuryEstate,TA,895549.7206992182,3.0,5
7508.582659627149,3,3,1980,1225.4205291181117,3,0,3,Rural,Gd,340851.8236014764,3.0,44
8377.826742949286,4,9,1980,2165.216172189408,3,0,0,LuxuryEstate,Gd,899992.9174683179,3.0,44
7416.607694402128,3,1,1995,1439.7064057632651,2,0,0,Rural,Ex,412744.57837270777,2.0,29
6702.896415083166,1,5,2001,829.9375521726071,2,0,3,Rural,Gd,284555.4924957672,2.0,23
8140.300476632855,10,2,1959,1257.1606277124765,2,0,3,LuxuryEstate,TA,936413.8625861029,2.0,65
5946.95748150188,5,4,2023,756.0691482546886,3,0,1,Downtown,TA,426317.95357919973,3.0,1
4236.250697544565,1,1,1990,937.4069491344192,3,1,3,LuxuryEstate,Fa,489661.19200583716,3.5,34
5673.8660721124725,1,3,1952,1694.4094551318567,1,1,2,LuxuryEstate,Ex,780185.271913264,1.5,72
4510.194710387102,2,10,2008,913.0633368469856,3,0,0,Suburbs,Gd,307274.0887154009,3.0,16
